geneSymbol	diseaseName
HLA-DRB1	Lymphoma, Undifferentiated
HLA-DRB1	Multiple Sclerosis
HLA-DRB1	Narcolepsy
HLA-DRB1	Nephrotic Syndrome
HLA-DRB1	Oropharyngeal Neoplasms
HLA-DRB1	Pancreatitis
HLA-DRB1	Bullous pemphigoid
HLA-DRB1	Proteinuria
HLA-DRB1	Sarcoidosis
HLA-DRB1	Schizophrenia
HLA-DRB1	Typhoid Fever
HLA-DRB1	Urticaria
HLA-DRB1	High Grade Lymphoma (neoplasm)
HLA-DRB1	Lymphoma, Intermediate-Grade
HLA-DRB1	Low Grade Lymphoma (neoplasm)
HLA-DRB1	Diffuse Mixed-Cell Lymphoma
HLA-DRB1	Lymphoma, Small Noncleaved-Cell
HLA-DRB1	Eosinophilia-Myalgia Syndrome
HLA-DRB1	Idiopathic Membranous Glomerulonephritis
HLA-DRB1	Juvenile-Onset Still Disease
HLA-DRB1	Crohn's disease of large bowel
HLA-DRB1	Diabetes, Autoimmune
HLA-DRB1	CREST Syndrome
HLA-DRB1	Libman-Sacks Disease
HLA-DRB1	Crohn's disease of the ileum
HLA-DRB1	Brittle diabetes
HLA-DRB1	Regional enteritis
HLA-DRB1	Scleroderma, Limited
HLA-DRB1	Multiple Sclerosis, Acute Fulminating
HLA-DRB1	Narcolepsy-Cataplexy Syndrome
HLA-DRB1	Eosinophilia-Myalgia Syndrome, L-Tryptophan-Related
HLA-DRB1	Drug-Induced Liver Disease
HLA-DRB1	IIeocolitis
HLA-DRB1	Diffuse Scleroderma
HLA-DRB1	Hepatitis, Drug-Induced
HLA-DRB1	Systemic onset juvenile chronic arthritis
HLA-DRB1	Narcolepsy without cataplexy
HLA-DRB1	Allergic Reaction
HLA-DRB1	Heymann Nephritis
HLA-DRB1	Oropharyngeal Carcinoma
HLA-DRB1	Beryllium Disease
HLA-DRB1	Drug-Induced Acute Liver Injury
HLA-DRB1	Lymphoma, Diffuse
HLA-DRB1	Diabetes Mellitus, Ketosis-Prone
HLA-DRB1	Chemical and Drug Induced Liver Injury
HLA-DRB1	Chemically-Induced Liver Toxicity
HLA-DRB1	Familial Ménière disease
HLA-DRB4	Bipolar Disorder
HLA-DRB4	Hypersensitivity
HLA-DRB4	Paranoid Schizophrenia
HLA-DRB4	Paranoia
HLA-DRB4	Allergic Reaction
HLA-DRB5	Alzheimer's Disease
HLA-DRB5	Presenile dementia
HLA-DRB5	Diabetes Mellitus, Non-Insulin-Dependent
HLA-DRB5	Hypersensitivity
HLA-DRB5	Parkinson Disease
HLA-DRB5	Familial Alzheimer Disease (FAD)
HLA-DRB5	Alzheimer Disease, Late Onset
HLA-DRB5	Acute Confusional Senile Dementia
HLA-DRB5	Alzheimer's Disease, Focal Onset
HLA-DRB5	Alzheimer Disease, Early Onset
HLA-DRB5	Allergic Reaction
HLA-DRB5	Familial Ménière disease
HLF	Burkitt Lymphoma
HLF	Childhood Acute Lymphoblastic Leukemia
HLF	Leukemia, Lymphocytic, Acute, L2
HLF	Unipolar Depression
HLF	Major Depressive Disorder
HLF	Precursor B-cell lymphoblastic leukemia
HLF	Precursor Cell Lymphoblastic Leukemia Lymphoma
HLA-E	Bipolar Disorder
HLA-E	Erythroderma, Maculopapular
HLA-E	Parakeratosis Variegata
HLA-E	Parapsoriasis
HLA-E	Psychotic Disorders
HLA-E	Schizophrenia
HLA-E	Parapsoriasis en Plaques
HLA-E	Nonorganic psychosis
HLA-G	Asthma
HLA-G	Bipolar Disorder
HLA-J	Schizophrenia
HLCS	Malignant neoplasm of breast
HLCS	Hyperammonemia
HLCS	Holocarboxylase Synthetase Deficiency
HLCS	Ketotic hypoglycemia
HLCS	Epileptic encephalopathy
HLCS	Mitochondrial Diseases
HLCS	Intellectual Disability
HMBS	Leukodystrophy
HMBS	Acute intermittent porphyria
HMBS	Chester-type porphyria
HMBS	Porphyria, Acute Intermittent, Nonerythroid Variant
HMBS	Hydroxymethylbilane Synthase Deficiency
HMGB1	Alcoholic Intoxication, Chronic
HMGB1	Cholestasis, Extrahepatic
HMGB1	Drug toxicity
HMGB1	Fever
HMGB1	Hepatitis, Toxic
HMGB1	Hyperalgesia
HMGB1	Inflammation
HMGB1	Multiple Organ Failure
HMGB1	Myocardial Infarction
HMGB1	Myocardial Reperfusion Injury
HMGB1	Necrosis
HMGB1	Neuralgia
HMGB1	Pulmonary Fibrosis
HMGB1	Pyemia
HMGB1	Septicemia
HMGB1	Neuralgia, Supraorbital
HMGB1	Adverse reaction to drug
HMGB1	Neuralgia, Vidian
HMGB1	Hamman-Rich syndrome
HMGB1	Myocardial Ischemia
HMGB1	Neuralgia, Atypical
HMGB1	Neuralgia, Stump
HMGB1	Sepsis
HMGB1	Systemic Vasculitis
HMGB1	Squamous cell carcinoma of esophagus
HMGB1	Leukostasis
HMGB1	Neuralgia, Perineal
HMGB1	Neuralgia, Iliohypogastric Nerve
HMGB1	Allodynia
HMGB1	Hyperalgesia, Primary
HMGB1	Hyperalgesia, Secondary
HMGB1	Tactile Allodynia
HMGB1	Hyperalgesia, Thermal
HMGB1	Neuralgia, Ilioinguinal
HMGB1	Nerve Pain
HMGB1	Paroxysmal Nerve Pain
HMGB1	Drug-Induced Liver Disease
HMGB1	Hepatitis, Drug-Induced
HMGB1	Severe Sepsis
HMGB1	Neuropathy, Painful
HMGB1	Mechanical Allodynia
HMGB1	Drug-Induced Acute Liver Injury
HMGB1	Chemical and Drug Induced Liver Injury
HMGB1	Chemically-Induced Liver Toxicity
HMGB2	Obesity
HMGB2	Adenocarcinoma of lung (disorder)
HMGB2	Liver carcinoma
HMGB3	Congenital ocular coloboma (disorder)
HMGB3	Intellectual Disability
HMGB3	MICROPHTHALMIA, SYNDROMIC 13
HMGN1	Neoplastic Cell Transformation
HMGCL	Hyperammonemia
HMGCL	HMG CoA lyase deficiency
HMGCL	Epileptic encephalopathy
HMGCL	Mitochondrial Diseases
HMGCL	Hydroxymethylglutaric aciduria
HMGCL	Intellectual Disability
HMGCR	Autoimmune Diseases
HMGCR	Hypercholesterolemia
HMGCR	Kidney Failure, Chronic
HMGCR	Liver Cirrhosis, Experimental
HMGCR	Myopathy
HMGCR	Q Fever
HMGCR	Acute Q fever
HMGCR	Chronic Q Fever
HMGCR	Liver carcinoma
HMGCR	Coxiella burnetii Infection
HMGCS2	Malignant tumor of colon
HMGCS2	Colonic Neoplasms
HMGCS2	Mouth Neoplasms
HMGCS2	Neoplasm Invasiveness
HMGCS2	Myocardial Ischemia
HMGCS2	Malignant neoplasm of mouth
HMGCS2	Hyperammonemia
HMGCS2	3-Hydroxy-3-Methylglutaryl-CoA Synthase 2 Deficiency
HMGCS2	Intellectual Disability
HMGA1	Diabetes Mellitus, Non-Insulin-Dependent
HMGA1	Hyperglycemia
HMGA1	Insulin Resistance
HMGA1	leiomyosarcoma
HMGA1	Schizophrenia
HMGA1	Uterine Neoplasms
HMGA1	Uterine Cancer
HMGA1	Leiomyosarcoma, Epithelioid
HMGA1	Leiomyosarcoma, Myxoid
HMGA1	Metabolic Syndrome X
HMGA1	Insulin Sensitivity
HMGA1	Hyperglycemia, Postprandial
HMMR	Malignant neoplasm of breast
HMMR	Myeloid Leukemia, Chronic
HMMR	Polycystic Ovary Syndrome
HMMR	Breast Carcinoma
HMMR	Sclerocystic Ovaries
HMMR	Mammary Neoplasms, Human
HMMR	Mammary Neoplasms
HMOX1	Alloxan Diabetes
HMOX1	Alzheimer's Disease
HMOX1	Anemia, Hemolytic
HMOX1	Anemia, Hemolytic, Acquired
HMOX1	Anemia, Microangiopathic
HMOX1	Asthma
HMOX1	Blood Coagulation Disorders
HMOX1	Malignant neoplasm of breast
HMOX1	Carotid Artery Diseases
HMOX1	Colitis
HMOX1	Coronary Arteriosclerosis
HMOX1	Presenile dementia
HMOX1	Contact Dermatitis
HMOX1	Diabetes Mellitus, Experimental
HMOX1	Diabetes Mellitus, Non-Insulin-Dependent
HMOX1	Diabetic Angiopathies
HMOX1	Iron Metabolism Disorders
HMOX1	Drug toxicity
HMOX1	Fibrosis
HMOX1	Growth Disorders
HMOX1	Cardiomegaly
HMOX1	Heart failure
HMOX1	Congestive heart failure
HMOX1	Hemolysis (disorder)
HMOX1	Hepatitis
HMOX1	Hepatitis, Toxic
HMOX1	Hepatorenal Syndrome
HMOX1	Hyperinsulinism
HMOX1	Hyperplasia
HMOX1	Hypertensive disease
HMOX1	Inflammation
HMOX1	Insulin Resistance
HMOX1	Ischemia
HMOX1	Kidney Failure, Acute
HMOX1	Kidney Failure, Chronic
HMOX1	Learning Disorders
HMOX1	Left-Sided Heart Failure
HMOX1	Leishmaniasis, Visceral
HMOX1	Liver Cirrhosis, Experimental
HMOX1	Liver diseases
HMOX1	Liver neoplasms
HMOX1	Chronic Obstructive Airway Disease
HMOX1	Lung Neoplasms
HMOX1	Malignant neoplasm of stomach
HMOX1	Mammary Neoplasms, Experimental
HMOX1	Microangiopathy, Diabetic
HMOX1	Neoplasm Invasiveness
HMOX1	Obesity
HMOX1	Pancreatic Diseases
HMOX1	Parkinson Disease
HMOX1	Pneumonia
HMOX1	Lobar Pneumonia
HMOX1	Pre-Eclampsia
HMOX1	Prostatic Neoplasms
HMOX1	Pulmonary Emphysema
HMOX1	Pulmonary Fibrosis
HMOX1	Reperfusion Injury
HMOX1	Retinal Diseases
HMOX1	Schizophrenia
HMOX1	Status Epilepticus
HMOX1	Stomach Neoplasms
HMOX1	Streptozotocin Diabetes
HMOX1	Thrombosis
HMOX1	Adverse reaction to drug
HMOX1	Injury wounds
HMOX1	Wounds and Injuries
HMOX1	Hamman-Rich syndrome
HMOX1	Liver Dysfunction
HMOX1	Thrombus
HMOX1	Myocardial Ischemia
HMOX1	Gastroparesis
HMOX1	Adrenoleukodystrophy
HMOX1	Contact hypersensitivity
HMOX1	Vascular System Injuries
HMOX1	Mastocytosis, Systemic
HMOX1	Microangiopathic hemolytic anemia
HMOX1	Centriacinar Emphysema
HMOX1	Heart Failure, Right-Sided
HMOX1	Intravascular hemolysis
HMOX1	Malignant neoplasm of lung
HMOX1	Panacinar Emphysema
HMOX1	Degenerative Diseases, Central Nervous System
HMOX1	Petit mal status
HMOX1	Indolent Systemic Mastocytosis
HMOX1	Lung Injury
HMOX1	Familial Alzheimer Disease (FAD)
HMOX1	Grand Mal Status Epilepticus
HMOX1	Extravascular Hemolysis
HMOX1	Malignant neoplasm of liver
HMOX1	Malignant neoplasm of prostate
HMOX1	Complex Partial Status Epilepticus
HMOX1	Alzheimer Disease, Late Onset
HMOX1	Neurodegenerative Disorders
HMOX1	Acute Confusional Senile Dementia
HMOX1	Carotid Atherosclerosis
HMOX1	External Carotid Artery Diseases
HMOX1	Breast Carcinoma
HMOX1	Alzheimer's Disease, Focal Onset
HMOX1	Alzheimer Disease, Early Onset
HMOX1	Internal Carotid Artery Diseases
HMOX1	Arterial Diseases, Common Carotid
HMOX1	Adult Learning Disorders
HMOX1	Learning Disturbance
HMOX1	Learning Disabilities
HMOX1	Status Epilepticus, Subclinical
HMOX1	Non-Convulsive Status Epilepticus
HMOX1	Simple Partial Status Epilepticus
HMOX1	Degenerative Diseases, Spinal Cord
HMOX1	Drug-Induced Liver Disease
HMOX1	Experimental Lung Inflammation
HMOX1	Insulin Sensitivity
HMOX1	Aggressive Systemic Mastocytosis
HMOX1	Mammary Neoplasms, Human
HMOX1	Endogenous Hyperinsulinism
HMOX1	Exogenous Hyperinsulinism
HMOX1	Compensatory Hyperinsulinemia
HMOX1	Hepatitis, Drug-Induced
HMOX1	Developmental Academic Disorder
HMOX1	Cardiac Hypertrophy
HMOX1	Mammary Neoplasms
HMOX1	Adrenomyeloneuropathy
HMOX1	Chronic Airflow Obstruction
HMOX1	Acute Kidney Insufficiency
HMOX1	Cirrhosis
HMOX1	Hereditary Diffuse Gastric Cancer
HMOX1	Heme Oxygenase 1 Deficiency
HMOX1	SPINOCEREBELLAR ATAXIA 17
HMOX1	Coronary Artery Disease
HMOX1	Myocardial Failure
HMOX1	Heart Decompensation
HMOX1	Chronic Lung Injury
HMOX1	Focal Emphysema
HMOX1	Acute kidney injury
HMOX1	Cerebral Hemorrhage
HMOX1	Traumatic injury
HMOX1	Drug-Induced Acute Liver Injury
HMOX1	Pneumonitis
HMOX1	Research-Related Injuries
HMOX1	Chemical and Drug Induced Liver Injury
HMOX1	Chemically-Induced Liver Toxicity
HMOX2	Cerebral Hemorrhage
NR4A1	Endometriosis
NR4A1	Insulin Resistance
NR4A1	Kidney Diseases
NR4A1	Pancreatic Neoplasm
NR4A1	Proteinuria
NR4A1	Myocardial Ischemia
NR4A1	Endometrioma
NR4A1	Malignant neoplasm of pancreas
NR4A1	Insulin Sensitivity
HMX1	Congenital ocular coloboma (disorder)
HMX1	Microphthalmos
HMX1	Cataract
HMX1	Craniofacial Abnormalities
HMX1	Abnormality of the cornea
HMX1	Oculoauricular Syndrome
FOXA1	Malignant neoplasm of breast
FOXA1	Adenocarcinoma of prostate
FOXA1	Fatty Liver
FOXA1	Prostatic Neoplasms
FOXA1	Malignant neoplasm of prostate
FOXA1	Neoplasm of uncertain or unknown behavior of breast
FOXA1	Breast Carcinoma
FOXA1	Breast adenocarcinoma
FOXA1	Mammary Neoplasms, Human
FOXA1	Mammary Neoplasms
FOXA1	Steatohepatitis
FOXA2	Diaphragmatic Hernia
FOXA2	Liver Cirrhosis, Experimental
FOXA2	Lung diseases
FOXA3	Prostatic Neoplasms
FOXA3	Malignant neoplasm of prostate
HNF4A	Ulcerative Colitis
HNF4A	Diabetes Mellitus, Non-Insulin-Dependent
HNF4A	Hyperinsulinism
HNF4A	Maturity onset diabetes mellitus in young
HNF4A	Renal cysts and diabetes syndrome
HNF4A	INSULIN RESISTANCE, SUSCEPTIBILITY TO
HNF4A	Maturity-Onset Diabetes of the Young, Type 1
HNF4A	Intellectual Disability
HNF4A	FANCONI RENOTUBULAR SYNDROME 4 WITH MATURITY-ONSET DIABETES OF THE YOUNG
HNF4A	DIABETES MELLITUS, TYPE 2, PROTECTION AGAINST
HNF4A	Hyperinsulinism due to HNF4A deficiency
HNMT	Alcoholic Intoxication, Chronic
HNMT	Asthma
HNMT	Drug Allergy
HNMT	Rhinitis
HNMT	Urticaria
HNMT	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 51
HNRNPA1	Amyotrophic Lateral Sclerosis
HNRNPA1	Arthrogryposis
HNRNPA1	Carcinoma
HNRNPA1	Animal Mammary Neoplasms
HNRNPA1	Mammary Neoplasms, Experimental
HNRNPA1	Adenocarcinoma of lung (disorder)
HNRNPA1	Anaplastic carcinoma
HNRNPA1	Carcinoma, Spindle-Cell
HNRNPA1	Undifferentiated carcinoma
HNRNPA1	Carcinomatosis
HNRNPA1	Congenital myopathy (disorder)
HNRNPA1	Mammary Carcinoma, Animal
HNRNPA1	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA
HNRNPA1	AMYOTROPHIC LATERAL SCLEROSIS 20
HNRNPA1	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA 3
HNRNPA2B1	Adult T-Cell Lymphoma/Leukemia
HNRNPA2B1	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA
HNRNPA2B1	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA 2
HNRNPAB	Mammary Neoplasms, Experimental
HNRNPH1	Prostatic Neoplasms
HNRNPH1	Malignant neoplasm of prostate
HNRNPH1	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
HNRNPH2	Epileptic encephalopathy
HNRNPH2	Intellectual Disability
HNRNPH2	MENTAL RETARDATION, X-LINKED, SYNDROMIC, BAIN TYPE
HNRNPK	Malignant neoplasm of breast
HNRNPK	Polydactyly
HNRNPK	Congenital aneurysm of ascending aorta
HNRNPK	Breast Carcinoma
HNRNPK	Mammary Neoplasms, Human
HNRNPK	Mammary Neoplasms
HNRNPK	Intellectual Disability
HNRNPK	AU-KLINE SYNDROME
HNRNPL	Malignant neoplasm of breast
HNRNPL	Malignant neoplasm of stomach
HNRNPL	Stomach Neoplasms
HNRNPL	Disease Exacerbation
HNRNPL	Breast Carcinoma
HNRNPL	Mammary Neoplasms, Human
HNRNPL	Mammary Neoplasms
HNRNPL	Hereditary Diffuse Gastric Cancer
HNRNPU	Epileptic encephalopathy
HNRNPU	Intellectual Disability
HNRNPU	1q44 microdeletion syndrome
HNRNPU	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 54
TLX1	Aneuploidy
TLX1	Neoplastic Cell Transformation
TLX1	Adult T-Cell Lymphoma/Leukemia
TLX1	Splenic Diseases
TLX1	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
HOXA1	Autistic Disorder
HOXA1	Congenital Heart Defects
HOXA1	Cranioschisis
HOXA1	Craniofacial Abnormalities
HOXA1	Congenital neurologic anomalies
HOXA1	Epileptic encephalopathy
HOXA1	Athabaskan brainstem dysgenesis
HOXA1	Bosley-Salih-Alorainy Syndrome
HOXA1	Intellectual Disability
HOXA2	Malignant neoplasm of stomach
HOXA2	Stomach Neoplasms
HOXA2	Congenital small ears
HOXA2	Hereditary Diffuse Gastric Cancer
HOXA2	Microtia, Hearing Impairment, And Cleft Palate
HOXA2	MICROTIA WITH OR WITHOUT HEARING IMPAIRMENT
HOXA3	Malignant neoplasm of breast
HOXA3	Congenital Heart Defects
HOXA3	Liver Cirrhosis, Experimental
HOXA3	Craniofacial Abnormalities
HOXA3	Lymphatic Abnormalities
HOXA4	Malignant neoplasm of breast
HOXA5	Diaphragmatic Hernia
HOXA5	Mouth Neoplasms
HOXA5	Malignant neoplasm of mouth
HOXA5	Squamous cell carcinoma of the head and neck
HOXA9	Malignant neoplasm of urinary bladder
HOXA9	Bladder Neoplasm
HOXA9	Leukemia, Myelocytic, Acute
HOXA9	melanoma
HOXA9	Acute Myeloid Leukemia, M1
HOXA9	Neoplasm Recurrence, Local
HOXA9	Acute Myeloid Leukemia (AML-M2)
HOXA10	Adenocarcinoma
HOXA10	Endometrial Neoplasms
HOXA10	Adenocarcinoma, Basal Cell
HOXA10	Adenocarcinoma, Oxyphilic
HOXA10	Carcinoma, Cribriform
HOXA10	Carcinoma, Granular Cell
HOXA10	Adenocarcinoma, Tubular
HOXA10	Endometrial Carcinoma
HOXA10	Female Urogenital Diseases
HOXA11	Cytopenia
HOXA11	Endometrial Neoplasms
HOXA11	Kidney Diseases
HOXA11	Congenital anemia
HOXA11	Limb Deformities, Congenital
HOXA11	Endometrial Carcinoma
HOXA11	Female Urogenital Diseases
HOXA11	Radioulnar Synostosis with Amegakaryocytic Thrombocytopenia
HPCA	DYSTONIA 2, TORSION, AUTOSOMAL RECESSIVE (disorder)
HOXA13	Polydactyly
HOXA13	Female Urogenital Diseases
HOXA13	Hand foot uterus syndrome
HOXA13	Preaxial deficiency, postaxial polydactyly and hypospadias
HOXA13	Intellectual Disability
HOXA13	Radial club hand
HOXB1	Cranioschisis
HOXB1	Craniofacial Abnormalities
HOXB1	Congenital neurologic anomalies
HOXB1	Facial paresis, hereditary, congenital
HOXB1	FACIAL PARESIS, HEREDITARY CONGENITAL, 3
HOXB3	Diaphragmatic Hernia
HOXB5	Obesity
HOXB8	Obsessive-Compulsive Disorder
HOXB8	Trichotillomania
HOXB9	Malignant neoplasm of breast
HOXB9	Prostatic Neoplasms
HOXB9	Uterine Neoplasms
HOXB9	Uterine Cancer
HOXB9	Malignant neoplasm of prostate
HOXB9	Breast Carcinoma
HOXB9	ovarian neoplasm
HOXB9	Malignant neoplasm of ovary
HOXB9	Mammary Neoplasms, Human
HOXB9	Mammary Neoplasms
HOXC9	Colorectal Cancer
HOXC13	Ectodermal Dysplasia, Pure Hair-Nail Type
HOXC13	ECTODERMAL DYSPLASIA 9, HAIR/NAIL TYPE
HOXC13	Intellectual Disability
HOXD1	Colorectal Carcinoma
HOXD1	Colorectal Neoplasms
HOXD1	Hyperalgesia
HOXD1	Pain
HOXD1	Pain, Burning
HOXD1	Ache
HOXD1	Radiating pain
HOXD1	Allodynia
HOXD1	Pain, Splitting
HOXD1	Pain, Crushing
HOXD1	Hyperalgesia, Primary
HOXD1	Hyperalgesia, Secondary
HOXD1	Tactile Allodynia
HOXD1	Hyperalgesia, Thermal
HOXD1	Pain, Migratory
HOXD1	Suffering, Physical
HOXD1	ovarian neoplasm
HOXD1	Malignant neoplasm of ovary
HOXD1	Colorectal Cancer
HOXD1	Mechanical Allodynia
HOXD3	Prostatic Neoplasms
HOXD3	Malignant neoplasm of prostate
HOXD4	Childhood Acute Lymphoblastic Leukemia
HOXD4	Leukemia, Lymphocytic, Acute, L2
HOXD4	Precursor Cell Lymphoblastic Leukemia Lymphoma
HOXD9	Mucinous Adenocarcinoma
HOXD9	Colorectal Carcinoma
HOXD9	Colorectal Neoplasms
HOXD9	Neoplastic Processes
HOXD9	ovarian neoplasm
HOXD9	Malignant neoplasm of ovary
HOXD9	Colorectal Cancer
HOXD10	Rheumatoid Arthritis
HOXD10	Charcot-Marie-Tooth Disease
HOXD10	Flatfoot
HOXD10	Mouth Neoplasms
HOXD10	Talipes Calcaneovalgus
HOXD10	Malignant neoplasm of mouth
HOXD10	Roussy-Levy Syndrome (disorder)
HOXD10	Vertical Talus
HOXD10	Charcot-Marie-Tooth Disease, Type Ia (disorder)
HOXD10	Charcot-Marie-Tooth Disease, Type Ib
HOXD10	Hereditary Motor and Sensory-Neuropathy Type II
HOXD10	Lower Extremity Deformities, Congenital
HOXD10	Hereditary Motor and Sensory Neuropathy Type I
HOXD10	Squamous cell carcinoma of the head and neck
HOXD10	Congenital vertical talus, bilateral
HOXD10	Intellectual Disability
HOXD11	Rheumatoid Arthritis
HOXD11	Autistic Disorder
HOXD11	Bone Diseases, Developmental
HOXD11	Malignant neoplasm of breast
HOXD11	Male infertility
HOXD11	Kidney Diseases
HOXD11	Mouth Neoplasms
HOXD11	Malignant neoplasm of mouth
HOXD11	Limb Deformities, Congenital
HOXD11	Breast Carcinoma
HOXD11	Subfertility, Male
HOXD11	Male sterility
HOXD11	ovarian neoplasm
HOXD11	Malignant neoplasm of ovary
HOXD11	Squamous cell carcinoma of the head and neck
HOXD11	Mammary Neoplasms, Human
HOXD11	Mammary Neoplasms
HOXD12	melanoma
HOXD12	Limb Deformities, Congenital
HOXD13	Anemia
HOXD13	Rheumatoid Arthritis
HOXD13	Lymphopenia
HOXD13	Neutropenia
HOXD13	Syndactyly
HOXD13	Polydactyly
HOXD13	Limb Deformities, Congenital
HOXD13	BRACHYDACTYLY, TYPE D
HOXD13	VATER Association
HOXD13	Brachydactyly syndrome type E
HOXD13	Polysyndactyly
HOXD13	VACTERL Association
HOXD13	BRACHYDACTYLY-SYNDACTYLY SYNDROME
HOXD13	Syndactyly, type v
HOXD13	BRACHYDACTYLY, TYPE E1
HOXD13	Syndactyly, type 2
HOXD13	Intellectual Disability
HOXD13	BRACHYDACTYLY-SYNDACTYLY-OLIGODACTYLY SYNDROME
HP	Affective Disorders, Psychotic
HP	Anemia
HP	Anemia, Sickle Cell
HP	Arthritis
HP	Atherosclerosis
HP	Autoimmune Diseases
HP	Malignant neoplasm of breast
HP	Cardiovascular Diseases
HP	Mental Depression
HP	Depressive disorder
HP	Diabetes Mellitus, Insulin-Dependent
HP	Diabetes Mellitus, Non-Insulin-Dependent
HP	Diabetic Angiopathies
HP	Drug toxicity
HP	Food Poisoning
HP	Genital Neoplasms, Female
HP	Hemochromatosis
HP	Hemolysis (disorder)
HP	Hepatitis B
HP	HIV Infections
HP	Hypersensitivity
HP	Hypertensive disease
HP	Kidney Failure, Acute
HP	leukemia
HP	Malaria
HP	Microangiopathy, Diabetic
HP	Myocardial Infarction
HP	Retinal Detachment
HP	Schizophrenia
HP	Tuberculosis
HP	Unipolar Depression
HP	Adverse reaction to drug
HP	Pasteurellaceae Infections
HP	Polyarthritis
HP	Diabetes, Autoimmune
HP	Intravascular hemolysis
HP	Dyslipidemias
HP	Extravascular Hemolysis
HP	Retinal Pigment Epithelial Detachment
HP	Transient hypertension of pregnancy
HP	Complications of Diabetes Mellitus
HP	Brittle diabetes
HP	Hereditary hemochromatosis
HP	Hepatitis B, Chronic
HP	Hepatitis C, Chronic
HP	Mood Disorders
HP	Dyslipoproteinemias
HP	Breast Carcinoma
HP	Foodborne Disease
HP	Pregnancy associated hypertension
HP	Mammary Neoplasms, Human
HP	Major Depressive Disorder
HP	Mammary Neoplasms
HP	Allergic Reaction
HP	Atherogenesis
HP	Acute Kidney Insufficiency
HP	Acute kidney injury
HP	ANHAPTOGLOBINEMIA
HP	HYPOHAPTOGLOBINEMIA (disorder)
HP	Diabetes Mellitus, Ketosis-Prone
HP	HIV Coinfection
HPCAL1	Liver Cirrhosis, Experimental
HPD	Hepatitis, Toxic
HPD	Tyrosinemias
HPD	Tyrosine Transaminase Deficiency Disease
HPD	Tyrosinemia, Type I
HPD	Tyrosinemia, Type III
HPD	Drug-Induced Liver Disease
HPD	Hepatitis, Drug-Induced
HPD	Hawkinsinuria
HPD	Drug-Induced Acute Liver Injury
HPD	Intellectual Disability
HPD	Chemical and Drug Induced Liver Injury
HPD	Chemically-Induced Liver Toxicity
HPGD	Osteoarthropathy, Primary Hypertrophic
HPGD	Prostatic Neoplasms
HPGD	Thyroid Neoplasm
HPGD	Thyroid Gland Follicular Adenoma
HPGD	Medullary carcinoma
HPGD	Hereditary clubbing
HPGD	Malignant neoplasm of prostate
HPGD	Thyroid carcinoma
HPGD	Currarino triad
HPGD	Hypertrophic Osteoarthropathy, Primary, Autosomal Dominant
HPGD	CRANIOOSTEOARTHROPATHY
HPGD	Reginato Schiapachasse syndrome
HPGD	Intellectual Disability
HPN	Lipoidosis
HPN	Prostatic Neoplasms
HPN	Malignant neoplasm of prostate
HPRT1	Lesch-Nyhan Syndrome
HPRT1	Gout, HPRT-Related
HPRT1	Epileptic encephalopathy
HPRT1	Hyperuricemia
HPRT1	Lesch-Nyhan Syndrome, Neurologic Variant
HPRT1	Alcohol consumption during pregnancy
HPRT1	Intellectual Disability
HPS1	Albinism, Ocular
HPS1	Albinism with hemorrhagic diathesis and pigmented reticuloendothelial cells
HPS1	Intellectual Disability
HPV18I1	HUMAN PAPILLOMAVIRUS TYPE 18 INTEGRATION SITE 1
HPV18I2	HUMAN PAPILLOMAVIRUS TYPE 18 INTEGRATION SITE 2
HPX	Autoimmune Diseases
HPX	Compartment syndromes
HPX	Diabetes Mellitus, Non-Insulin-Dependent
HPX	Drug toxicity
HPX	Hepatitis, Toxic
HPX	Kidney Failure, Acute
HPX	Adverse reaction to drug
HPX	Drug-Induced Liver Disease
HPX	Hepatitis, Drug-Induced
HPX	Acute Kidney Insufficiency
HPX	Acute kidney injury
HPX	Drug-Induced Acute Liver Injury
HPX	Chemical and Drug Induced Liver Injury
HPX	Chemically-Induced Liver Toxicity
HRAS	Autistic Disorder
HRAS	Malignant neoplasm of urinary bladder
HRAS	Bladder Neoplasm
HRAS	Brain Neoplasms
HRAS	Malignant neoplasm of breast
HRAS	Malignant Neoplasms
HRAS	Carcinoma
HRAS	Malignant neoplasm of skin
HRAS	Squamous cell carcinoma
HRAS	Carcinoma, Transitional Cell
HRAS	Hypertrophic Cardiomyopathy
HRAS	Neoplastic Cell Transformation
HRAS	Malignant tumor of cervix
HRAS	Uterine Cervical Neoplasm
HRAS	Charcot-Marie-Tooth Disease
HRAS	Adenoid Cystic Carcinoma
HRAS	Cytopenia
HRAS	Hemangiosarcoma
HRAS	Hepatoma, Morris
HRAS	Hepatoma, Novikoff
